  76  -17.52655  -14.49525  -11.22632  -11.02694   -3.40852   -0.89797    5.22505    6.93156    7.30118   12.28133   16.72757   20.02737   20.87963
  77  -17.51816  -14.45939  -11.30981  -11.08146   -3.24757   -0.69403    5.00989    6.86535    7.17143   12.15628   16.62820   20.07972   20.94580
  78  -17.50977  -14.42225  -11.39325  -11.13456   -3.08294   -0.48144    4.79141    6.72684    7.09885   12.04296   16.53824   20.12746   21.00460
  79  -17.50147  -14.38417  -11.47586  -11.18571   -2.91585   -0.26095    4.57158    6.53147    7.06935   11.94153   16.45732   20.17056   21.05654
  80  -17.49337  -14.34553  -11.55685  -11.23444   -2.74768   -0.03332    4.35243    6.30664    7.05715   11.85176   16.38504   20.20912   21.10211
  81  -17.48557  -14.30677  -11.63540  -11.28033   -2.57994    0.20062    4.13616    6.06471    7.05177   11.77318   16.32097   20.24329   21.14181
  82  -17.47815  -14.26840  -11.71069  -11.32299   -2.41440    0.43991    3.92507    5.81149    7.04948   11.70512   16.26465   20.27325   21.17612
  83  -17.47123  -14.23100  -11.78184  -11.36208   -2.25310    0.68341    3.72174    5.55078    7.04874   11.64681   16.21564   20.29924   21.20550
  84  -17.46488  -14.19525  -11.84793  -11.39727   -2.09843    0.92965    3.52899    5.28589    7.04884   11.59748   16.17351   20.32149   21.23036
  85  -17.45919  -14.16186  -11.90802  -11.42832   -1.95318    1.17658    3.35000    5.02026    7.04935   11.55638   16.13786   20.34021   21.25110
  86  -17.45424  -14.13163  -11.96114  -11.45497   -1.82057    1.42118    3.18834    4.75804    7.05005   11.52281   16.10833   20.35565   21.26805
  87  -17.45010  -14.10538  -12.00632  -11.47705   -1.70424    1.65864    3.04788    4.50498    7.05079   11.49618   16.08461   20.36798   21.28151
  88  -17.44681  -14.08392  -12.04263  -11.49438   -1.60806    1.88071    2.93272    4.27003    7.05145   11.47599   16.06643   20.37739   21.29172
  89  -17.44443  -14.06798  -12.06923  -11.50685   -1.53587    2.07287    2.84685    4.06829    7.05196   11.46185   16.05360   20.38402   21.29887
  90  -17.44299  -14.05816  -12.08548  -11.51436   -1.49101    2.21055    2.79374    3.92469    7.05230   11.45347   16.04596   20.38797   21.30311
  91  -17.44251  -14.05485  -12.09094  -11.51686   -1.47579    2.26208    2.77575    3.87116    7.05242   11.45068   16.04342   20.38929   21.30452
  92  -17.44251  -14.05485  -12.09094  -11.51686   -1.47579    2.26208    2.77575    3.87116    7.05242   11.45068   16.04342   20.38929   21.30452
  93  -17.44592  -14.05412  -12.09959  -11.50131   -1.47636    2.25363    2.77750    3.88601    7.04515   11.44080   16.04446   20.37593   21.31352
  94  -17.45609  -14.05220  -12.12223  -11.45781   -1.47806    2.22861    2.78354    3.92934    7.02331   11.41162   16.04741   20.33775   21.33848
  95  -17.47280  -14.04979  -12.15163  -11.39314   -1.48075    2.18827    2.79560    3.99798    6.98680   11.36449   16.05171   20.27929   21.37433
  96  -17.49571  -14.04798  -12.18072  -11.31370   -1.48426    2.13475    2.81517    4.08794    6.93545   11.30154   16.05655   20.20565   21.41518
  97  -17.52437  -14.04817  -12.20404  -11.22408   -1.48833    2.07083    2.84282    4.19533    6.86914   11.22548   16.06092   20.12120   21.45564
  98  -17.55825  -14.05186  -12.21766  -11.12737   -1.49266    1.99932    2.87834    4.31685    6.78783   11.13937   16.06374   20.02921   21.49127
  99  -17.59678  -14.06047  -12.21884  -11.02563   -1.49690    1.92273    2.92103    4.44976    6.69171   11.04645   16.06393   19.93198   21.51851
 100  -17.63936  -14.07514  -12.20577  -10.92032   -1.50070    1.84309    2.96996    4.59170    6.58135   10.94989   16.06051   19.83116   21.53452
 101  -17.68539  -14.09656  -12.17749  -10.81250   -1.50365    1.76194    3.02409    4.74033    6.45801   10.85267   16.05262   19.72791   21.53703
 102  -17.73426  -14.12491  -12.13380  -10.70304   -1.50537    1.68046    3.08231    4.89268    6.32425   10.75741   16.03955   19.62308   21.52426
 103  -17.78543  -14.15989  -12.07513  -10.59263   -1.50547    1.59953    3.14340    5.04361    6.18537   10.66634   16.02075   19.51730   21.49489
 104  -17.83836  -14.20084  -12.00236  -10.48185   -1.50359    1.51981    3.20605    5.18171    6.05356   10.58121   15.99583   19.41108   21.44798
 105  -17.89256  -14.24689  -11.91667  -10.37123   -1.49938    1.44179    3.26877    5.27809    5.95899   10.50335   15.96454   19.30482   21.38302
 106  -17.94758  -14.29706  -11.81933  -10.26124   -1.49255    1.36585    3.32976    5.28112    5.95521   10.43369   15.92676   19.19887   21.29984
 107  -18.00303  -14.35037  -11.71167  -10.15232   -1.48283    1.29230    3.38673    5.18032    6.05527   10.37285   15.88250   19.09349   21.19865
 108  -18.05852  -14.40593  -11.59494  -10.04486   -1.47000    1.22135    3.43656    5.02362    6.21482   10.32115   15.83191   18.98891   21.07996
 109  -18.11373  -14.46292  -11.47032   -9.93924   -1.45394    1.15320    3.47464    4.84731    6.40265   10.27876   15.77521   18.88531   20.94458
 110  -18.16837  -14.52064  -11.33889   -9.83582   -1.43454    1.08799    3.49391    4.67163    6.60609   10.24569   15.71276   18.78280   20.79357
 111  -18.22217  -14.57848  -11.20165   -9.73492   -1.41180    1.02587    3.48378    4.51295    6.81981   10.22187   15.64498   18.68147   20.62823
 112  -18.27489  -14.63592  -11.05953   -9.63686   -1.38582    0.96694    3.43143    4.38714    7.04116   10.20718   15.57241   18.58133   20.45002
 113  -18.32632  -14.69255  -10.91340   -9.54193   -1.35676    0.91132    3.32892    4.30411    7.26851   10.20145   15.49566   18.48238   20.26054
 114  -18.37628  -14.74798  -10.76408   -9.45038   -1.32494    0.85912    3.18104    4.26054    7.50066   10.20448   15.41541   18.38456   20.06152
 115  -18.42460  -14.80190  -10.61237   -9.36245   -1.29078    0.81048    3.00157    4.24391    7.73659   10.21603   15.33239   18.28777   19.85475
 116  -18.47113  -14.85406  -10.45906   -9.27837   -1.25483    0.76554    2.80407    4.24188    7.97531   10.23581   15.24741   18.19193   19.64207
 117  -18.51573  -14.90424  -10.30495   -9.19831   -1.21782    0.72446    2.59825    4.24597    8.21580   10.26346   15.16127   18.09693   19.42537
 118  -18.55829  -14.95225  -10.15085   -9.12246   -1.18064    0.68744    2.39059    4.25107    8.45696   10.29855   15.07481   18.00269   19.20652
 119  -18.59871  -14.99792   -9.99761   -9.05093   -1.14435    0.65471    2.18554    4.25422    8.69762   10.34053   14.98888   17.90917   18.98740
 120  -18.63688  -15.04112   -9.84611   -8.98386   -1.11017    0.62654    1.98645    4.25373    8.93648   10.38876   14.90431   17.81638   18.76991
 121  -18.67273  -15.08174   -9.69730   -8.92132   -1.07945    0.60320    1.79603    4.24879    9.17209   10.44247   14.82190   17.72441   18.55590
 122  -18.70618  -15.11966   -9.55218   -8.86338   -1.05361    0.58498    1.61655    4.23912    9.40291   10.50073   14.74243   17.63347   18.34725
 123  -18.73716  -15.15482   -9.41182   -8.81010   -1.03400    0.57210    1.45001    4.22487    9.62720   10.56249   14.66663   17.54387   18.14581
 124  -18.76563  -15.18713   -9.27735   -8.76149   -1.02177    0.56466    1.29808    4.20649    9.84313   10.62655   14.59516   17.45610   17.95346
